"Subject","Age","Gender","d_goodslf_goodoth","d_goodslf_badslf","d_goodoth_badoth","d_badslf_badoth","RT_goodslf_goodoth","RT_goodslf_badslf","RT_goodoth_badoth","RT_badslf_badoth","Val_RT_goodslf_goodoth","Val_RT_goodslf_badslf","Val_RT_goodoth_badoth","Val_RT_badslf_badoth","Id_RT_goodslf_goodoth","Id_RT_goodslf_badslf","Id_RT_goodoth_badoth","Id_RT_badslf_badoth","Val_ACC_goodslf_goodoth","Val_ACC_goodslf_badslf","Val_ACC_goodoth_badoth","Val_ACC_badslf_badoth","Id_ACC_goodslf_goodoth","Id_ACC_goodslf_badslf","Id_ACC_goodoth_badoth","Id_ACC_badslf_badoth"
7003,19,"male",-0.741285356750852,-0.651549962887646,1.24646686742489,1.15673147356169,-42.7796296296295,20.646511627907,128.68900462963,-65.2628633720931,-30.4539495798319,24.8582435791218,64.3445875251509,-9.0323943661972,12.4752415458938,-30.2972222222222,24.2260656436487,-66.9985294117647,-0.0277777777777778,-0.0416666666666667,-0.013888888888889,0,0.0416666666666666,0.0416666666666666,0.013888888888889,0.013888888888889
7004,22,"female",-0.37364664432885,0.210240328475476,0.256615731557315,-0.327271241247011,0.434931077694159,110.575232198142,62.9320054945056,47.2082956259427,48.3527777777778,-22.9706597222222,-74.6416666666667,3.3182291666667,49.9489393939394,22.8286842105263,-32.9214756258234,5.80122044241034,0.222222222222222,0.111111111111111,-0.222222222222222,-0.111111111111111,-0.0833333333333333,0.0305164319248826,-0.0416666666666667,-0.155516431924883
7005,20,"male",0.909750805691081,1.03555113821987,0.243868413258765,0.118068080729978,59.1246131171703,140.26809137804,87.7810068649885,-6.63752860411898,48.2094202898551,88.9241784037558,19.3216742375081,21.3930838763927,-25.0861111111111,44.0882877280266,18.0618055555556,51.1125932835821,0.0416666666666666,0.0138888888888888,0.0277777777777778,0.0555555555555556,0,0.0694444444444444,0.111111111111111,0.0416666666666667
7006,21,"female",-1.14973270287433,-0.087460874925116,1.27433161077455,0.212059782825333,-76.8347956131605,55.815406162465,126.636330140015,6.01387163561083,-11.2504971002485,-28.4992647058824,24.7205505761844,-41.9693181818182,-72.3194444444444,-5.52171717171711,99.740625,-32.9428977272727,-0.0416666666666667,-0.0555555555555556,0.0694444444444445,0.0833333333333334,-0.0694444444444444,-0.0416666666666666,0.0555555555555556,0.0277777777777778
7007,21,"male",-0.0842422708809764,-0.274282334355613,-0.352865766715014,-0.162825703240377,59.8236842105264,-14.2894736842105,-61.3306578947369,-12.7825,10.17,80.6624430641822,-12.3827380952381,82.8751811594203,44.1724016563147,3.74057971014491,-25.7761167002012,-14.6557052459686,0,0.0138888888888888,-0.0277777777777778,-0.0416666666666666,-0.0138888888888888,0,-0.013888888888889,-0.0277777777777778
7008,21,"male",0.77317265516238,1.58495799508264,0.853574637736718,0.0417892978164538,137.162888198758,127.537380952381,-24.1321739130435,14.5066666666667,42.0981150793651,70.2265625000001,5.92959014451549,22.1988572761195,45.7119607843137,11.5305322128851,-21.2137735849057,-12.9676549865229,0.0138888888888888,0,-0.0555555555555556,-0.0416666666666667,0.013888888888889,-0.0694444444444444,-0.0416666666666667,0.0416666666666666
7009,25,"female",-0.187815764696896,0.95278165558666,0.109010625193692,-1.03158679508986,27.1175636211932,-11.9980392156863,-47.6156028368795,8.5,40.7988888888889,53.2585714285714,-42.9064713064713,55.3661538461538,25.6523496240601,72.0500302663438,-72.0617543859649,118.459435028249,0.0972222222222222,0.0694444444444444,-0.0277777777777778,0,-0.0138888888888888,-0.0416666666666666,-0.0416666666666667,-0.013888888888889
7010,20,"female",-0.626959288140959,1.03241279354176,0.33282868977189,-1.32654339191083,-35.748275862069,89.3929045092838,61.6066627703098,63.534517601043,-68.2748015873016,-48.2949698189134,48.9054738562091,-28.925642087821,-26.3018309859155,-32.4897222222222,9.55754527162981,-15.7454365079365,-0.0277777777777778,-0.013888888888889,0.0555555555555556,0.0416666666666667,-0.013888888888889,-0.0277777777777778,0.013888888888889,0.0277777777777778
7011,27,"male",-0.385096403794534,-1.52127144846578,0.319620445359664,1.45579549003091,-58.3736434108527,-181.70251572327,42.0180878552972,-165.346960167715,-20.0337944664032,7.22604236343375,19.0164884135472,8.24334841628968,98.3079923273658,-28.6514279624894,-69.5947570332481,-57.364663256607,0.0416666666666667,0.0555555555555556,-0.0277777777777778,-0.0416666666666666,-0.013888888888889,-0.013888888888889,0.013888888888889,0.013888888888889
7012,22,"female",1.76418059595215,1.80671498541197,0.547313792907364,0.504779403447545,163.988326585695,149.753403508772,6.19660633484159,-20.4315294117647,32.5156862745098,-22.0192476990796,-39.0191176470588,-15.5158163265306,64.4257129499766,70.5071235568656,-27.4899641577061,33.5713747645951,0,0.0277777777777778,-0.0240610328638498,-0.0518388106416275,0.0972222222222222,0.138888888888889,-0.0138888888888888,-0.0555555555555556
7013,21,"female",0.814847494658715,0.464652556550235,-2.37803584530326,-2.02784090719478,115.923809523809,114.073809523809,-168.223446327684,166.373446327684,37.6333333333333,87.2442488262911,36.925,12.6859154929577,47.8281690140846,80.8281690140846,22.3073529411764,10.6926470588236,0.0555555555555556,0.0138888888888888,-0.0416666666666667,0,0.0277777777777778,0.0277777777777778,0.013888888888889,0.013888888888889
7014,23,"female",-0.75628366205707,0.626959288140959,0.912204028043571,-0.471038922154459,-62.1874634716539,63.0941579516769,65.3340290381125,59.9475923852184,-48.7114754098361,32.8062841530055,297.634426229508,-216.116666666667,29.1538888888889,-12.3480952380952,-57.1305555555555,15.6285714285714,0,0.0899403239556693,0.84120082815735,0.751260504201681,0.122479838709677,0.272355769230769,0.365260545905707,0.215384615384615
7015,23,"female",-0.921679659233777,-0.832282971944278,-0.0911487397558138,-0.180545427045313,-40.0900932400932,4.74627039627035,-12.8687272727274,57.7050909090909,15.6313206693804,54.6237449118046,-6.91442687747042,45.9068511198947,25.5216184701492,-20.8402985074627,-11.1784007352941,-35.1835162423179,0.013888888888889,0.166666666666667,-0.0416666666666667,-0.194444444444445,0.0416666666666667,0,-0.0555555555555556,-0.0138888888888888
7016,21,"female",0.741624460442901,1.89751467913243,0.588511956405089,-0.567378262284437,157.956725146199,270.024401913876,73.5603174603175,38.5073593073593,115.739133986928,86.703164845173,-112.725186412593,83.6892172708381,167.435172413793,86.8949253731344,-116.448130160272,35.9078831196132,0.0555555555555556,0.152777777777778,-0.0416666666666667,-0.138888888888889,0.166666666666667,0.0416666666666666,-0.180555555555556,-0.0555555555555556
7018,23,"male",-0.458622602446558,0.813088025228664,0.458622602446559,-0.813088025228663,-110.526896551724,118.574736101337,192.005454545455,37.0961781076066,-66.2333333333333,1.89999999999998,88.7708333333334,-20.6375,-27.4513888888889,-21.7611111111111,85.8861111111111,-80.1958333333333,0,0,0,0,0,0,0,0
7019,20,"female",0.0201014640144197,-0.300387325718904,0.32991341976419,0.650402209497514,38.883499142367,76.3122727272727,102.288556193601,-64.8597826086957,-29.1138209331651,7.6753846153847,26.9769711163153,9.8122344322345,49.9329936594203,24.3301054018445,-46.7953125,21.1924242424243,0.0555555555555556,0,-0.0277777777777778,0.0277777777777778,0.0694444444444445,0.0416666666666667,-0.0277777777777778,0
7020,24,"male",1.28642400061207,0.238073431182701,-0.696755675715329,0.351594893714039,87.8918079096045,68.831281593815,20.7751572327044,-39.8356835484939,9.79317632850245,-2.79235133020336,-19.9251207729468,7.33959311424098,36.0301932367149,-14.5638888888889,-19.491304347826,-31.1027777777778,0.0416666666666666,0.0138888888888888,-0.0416666666666666,-0.0138888888888888,0.0416666666666666,0,-0.0416666666666666,0
7022,25,"male",-1.77872498760952,0.361769208815927,0.970363876755389,-1.17013031967006,-91.6543859649123,151.933971291866,160.02234935164,83.5660079051383,-1.10281690140846,61.9834251888141,98.416583371195,-35.3303412809724,5.37471464019859,-16.4428494623655,21.8872398190044,-43.7048039215686,0,0.0277777777777778,0.125,0.0972222222222222,-0.0416666666666666,0.0277777777777778,-0.0416666666666666,-0.111111111111111
7023,21,"female",0.760986914171728,0.369623617987465,0.544883395313016,0.93624669149728,12.9022840531561,89.3494047619047,75.4776869893149,0.969433719433709,-54.737558685446,-26.4376811594203,34.5527967806841,-6.25291925465837,73.9809983896941,41.7509057971014,-24.175925925926,-8.05416666666667,-0.111111111111111,-0.0833333333333334,0.013888888888889,-0.0138888888888888,0.208333333333333,0.291666666666667,-0.166666666666667,-0.25
7024,21,"male",0.181658661331493,0.550515194467059,0.538769697168548,0.169913164032981,44.0333333333334,87.9295238095238,88.7134453781513,-44.8172549019608,53.730487804878,76.6572319909245,6.48095238095237,16.4457918050941,12.1771241830065,-28.8305555555556,38.117825311943,-79.1255050505051,0.0950980392156863,0.000793650793650791,-0.111764705882353,-0.0174603174603174,0.0670870113493064,0.00951877313590688,-0.017906683480454,0.0396615547329455
7025,22,"male",0.436385325856167,0.800966130939639,0.080980514513266,-0.283600290570205,117.484204545455,138.428869179601,-1.51064189189185,22.4553065260383,79.6348684210526,20.7425724637681,-69.7145112781955,10.822215320911,37.6520153985507,64.1182769726247,-51.8761223591549,78.3423839332289,0.208333333333333,0.0416666666666666,-0.180555555555556,-0.0138888888888888,0.0694444444444445,0.208333333333333,-0.0972222222222223,-0.236111111111111
7026,21,"male",-1.92762362587564,0.932712347885739,1.96963323882359,-0.890702734937794,-105.420263157895,67.9856459330143,152.222894736842,21.1830143540669,-72.2642857142857,-2.46537313432839,133.549285714286,-63.7503731343284,-78.7732394366197,-13.0305084745763,63.5240330874134,2.2186978746301,-0.138888888888889,-0.0972222222222222,0.138888888888889,0.0972222222222222,-0.152777777777778,0.013888888888889,0.111111111111111,-0.0555555555555556
7028,21,"male",1.74578016099453,1.73653825349133,-0.586355275374701,-0.577113367871498,160.933879310345,171.136540600667,-38.4225,48.6251612903226,99.0720892018779,81.4719150725247,-58.6509420289856,41.0507678996323,128.686338797814,68.0266666666666,-73.068243559719,12.4085714285715,0.152777777777778,0.0555555555555556,-0.125,-0.0277777777777778,0.152777777777778,0.0972222222222222,-0.125,-0.0694444444444444
7029,18,"male",1.07763734534141,0.315332838368621,-0.977337987205511,-0.215033480232721,18.6555555555556,10.5757575757575,16.3188034188034,-24.3986013986015,53.3668353149507,82.8056189640035,17.5106388526727,11.9281447963801,84.8308195862791,26.1502013740819,-49.2418037280702,-9.43881448412696,0.111111111111111,-0.0138888888888888,-0.0833333333333334,0.0416666666666666,0.138888888888889,0.0555555555555556,-0.0972222222222222,-0.0138888888888888
7030,18,"female",-0.455726070803418,-0.0450137348847499,-0.892893853774486,-1.30360618969315,-1.54044486215537,136.063025488249,-45.8746428571428,183.478113207547,-37.3655797101449,3.94260563380283,53.5490304143702,-12.2408450704226,-29.8760563380282,-5.36684272300471,15.6175469483568,8.89166666666665,-0.013888888888889,-0.0416666666666667,-0.0277777777777778,0,0,-0.0138888888888888,-0.0138888888888888,0
7031,20,"female",-0.188329666914112,0.149581765370535,0.886739835625655,0.548828403341008,37.4799166666667,36.8364444444444,77.9581439393938,-78.6016161616161,67.3105158730159,63.1036652236652,-55.5671536796536,51.3603030303029,73.7662546641791,-58.6694934418815,-73.5811367753623,-58.8546113306983,0.0972222222222222,0.111111111111111,-0.138888888888889,-0.152777777777778,0.0416666666666667,0.013888888888889,-0.0694444444444445,-0.0416666666666667
7032,22,"male",1.30201046933539,1.32471165051711,-0.615472168351554,-0.638173349533273,117.234331049405,224.759230416858,4.0233625365039,103.501536830949,155.656441223832,171.837922705314,-34.076403823178,50.2578853046596,161.245371577575,84.1705128205128,-45.089771037764,-31.9850877192982,0.208333333333333,0.208333333333333,-0.111111111111111,-0.111111111111111,0.07179186228482,0.0456349206349207,0.0167002012072435,0.0428571428571428
7033,22,"male",0.605148629577106,1.87394648703896,-0.538341923795226,-1.80713978125708,23.5803636363636,178.777613636364,59.5180833333334,95.6791666666667,36.891357234315,-69.4573440643863,-99.2491037131883,-7.09959758551304,15.7838235294118,11.5468931234466,-135.990451532726,131.753521126761,0.0694444444444445,0.013888888888889,-0.0694444444444445,-0.013888888888889,0,-0.0416666666666667,-0.0416666666666667,0
7034,21,"male",-1.0971301825565,-0.404636503905934,0.504447508816302,-0.188046169834266,-63.298275862069,98.0960784313726,164.388660477454,-2.99430618401198,-54.152380952381,-41.4875621890548,65.5741200828157,-52.9093013194895,-43.9376311844078,-16.1466988727859,27.3856490872211,0.405283224400875,-0.0138888888888888,0.0277777777777778,0.0138888888888888,-0.0277777777777778,0.152777777777778,0.197769953051643,-0.138888888888889,-0.183881064162754
